id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,name,host name
4610243,9713479,Islington,51.56051516,-0.122073176,Private room,40,1,0,,,1,262,Cozy flat with its own roof terrace,Victoria
3696885,18831840,Islington,51.56050481,-0.100669436,Private room,40,1,0,,,1,365,Room in Islington available,NA
3309474,16710669,Hackney,51.56029881,-0.052450649,Private room,40,1,0,,,1,274,Clapton Single Room,NA
7091215,37167787,Hackney,51.55803676,-0.069427191,Private room,40,1,0,,,1,38,Big clean double room,Sarah
7925538,41792615,Hackney,51.557453,-0.086233801,Private room,40,1,0,,,1,365,cosy refurbished victorian house,Beg m
3682555,5716330,Hackney,51.55636937,-0.042192329,Private room,40,1,0,,,1,365,My room available 12 29 August,Anastasia
6302741,7306004,Camden,51.55609421,-0.17133782,Private room,40,14,0,,,1,93,Lovely Room in Hampstead Heath,Flavia
7926557,41798034,Brent,51.55449447,-0.288655818,Private room,40,1,0,,,1,362,Quite House near Wembley Stadium,Ann
4818561,24815197,Hackney,51.55404767,-0.046051875,Private room,40,3,0,,,1,236,Bright large double room in Hackney,Agnieszka
3876690,410209,Hackney,51.5537745,-0.045775832,Private room,40,1,0,,,1,358,Heart of Hackney Great Room,NA
7298050,38226118,Hackney,51.55246652,-0.068227451,Private room,40,1,0,,,1,26,Room in the heart of Dalston,Reba
5101486,26358386,Hackney,51.55219225,-0.047438465,Private room,40,1,0,,,1,201,cozy room with creative nice people,Moritz
4510622,2635687,Hackney,51.5518823,-0.035508025,Private room,40,1,0,,,1,324,Room in Clapton House,Lauren
8145369,7759084,Hackney,51.5518205,-0.062513011,Private room,40,1,0,,,1,315,Spacious double with exposed brick,Dorota
7694530,40411624,Islington,51.5510212,-0.12170484,Private room,40,1,0,,,1,4,Large double bedroom in Islington,Lily
7895458,13723258,Islington,51.55087299,-0.099601928,Private room,40,1,0,,,3,362,Double room in georgous Victorian,Andrew
7322436,20791719,Islington,51.55012272,-0.121967639,Private room,40,3,0,,,1,12,Quiet room near the action,Brodie
7557783,37989665,Hackney,51.54992419,-0.055610905,Private room,40,1,0,,,1,325,Large Private Bedroom,Dilek
5988439,7808333,Islington,51.54940679,-0.113109634,Private room,40,1,0,,,1,85,Lovely double room in Islington,Lukas
5384355,12392950,Hackney,51.54916304,-0.055370087,Private room,40,1,0,,,1,361,Cosy double room in Hackney Central,Janine
7951463,41930952,Hackney,51.54851254,-0.074191272,Private room,40,7,0,,,1,361,Sweet room in the heart of Dalston,Catarina
7529258,33391144,Islington,51.54837232,-0.120314915,Private room,40,1,0,,,1,266,Accessible to airport city via tube,Joeanne
7910391,4069677,Hackney,51.54788088,-0.03775194,Private room,40,1,0,,,3,292,Large double room and shower WC E9,Isla
7512945,39359518,Brent,51.54661729,-0.237857632,Private room,40,1,0,,,1,359,double room close to transport link,Alexandra
7748829,8751646,Hackney,51.54556775,-0.076521964,Private room,40,1,0,,,1,19,Private Room Bathroom Balcony,Jennifer
4469333,23188048,Hackney,51.54510613,-0.074451539,Private room,40,1,0,,,1,280,Cosy place in the heart of Dalston,Mauro
6651288,7434700,Hackney,51.54491525,-0.073963554,Private room,40,1,0,,,1,66,Double bedroom in modern flat,Amanda
8170562,21055134,Hackney,51.54470278,-0.027601546,Private room,40,1,0,,,1,365,Modern cosy 2 bedroom house,Holly
7394471,29504935,Hackney,51.5444103,-0.07761976,Private room,40,1,0,,,1,22,Double bedroom en suite bathroom,Sarah
5771340,29940712,Hackney,51.54435403,-0.040005099,Private room,40,1,0,,,1,136,HUGE ROOM IN THE HEART OF HACKNEY,Sophie
7715184,3567006,Hackney,51.54427844,-0.067469576,Private room,40,2,0,,,1,5,Dalston delight Spacious dbl room,Sam
1588126,8468137,Camden,51.54421383,-0.147486149,Private room,40,2,0,,,1,365,A nice room up for rent 7 days ,Yahyia
6359995,6657012,Camden,51.54383668,-0.141808415,Private room,40,3,0,,,1,101,Double Room right in Camden Market,Ari
5342333,19406731,Hackney,51.543264,-0.055553067,Private room,40,1,0,,,1,175,HUGE room in Hackney townhouse,Mitchel
7618317,10505993,Hackney,51.5432413,-0.055477963,Private room,40,1,0,,,1,9,PRIVAT ROOM IN HACKNEY CENTRAL,Pablo
5290448,6084971,Hackney,51.54323516,-0.051200061,Private room,40,1,0,,,1,242,Room in cosy East London apartment,Rose
7740935,3017563,Hackney,51.54317672,-0.050862532,Private room,40,1,0,,,1,344,Lovely double bedroom in Hackney,Catalina
6741434,3181102,Newham,51.54294806,0.012373353,Private room,40,2,0,,,1,363,LG Dbl Room in Cool Cozy home,Margherita
6089234,31600949,Hackney,51.54288036,-0.083298691,Private room,40,1,0,,,1,127,Bright room in a creative house,Luca
7216608,7499643,Hackney,51.54279959,-0.056856117,Private room,40,1,0,,,20,80,Rosemary on the Fields double room,Erica
2951714,9035361,Newham,51.54175412,0.054208666,Private room,40,1,0,,,1,365,Independent double room,Kaustubh
8011039,42297279,Hackney,51.54150201,-0.083047732,Private room,40,1,0,,,1,362,ROOM IN BEAUTIFUL GEORGIAN TERRACE,Michael
3358134,16943809,Hackney,51.54108911,-0.047275794,Private room,40,4,0,,,1,365,Double Room Available ,Daniel
4707797,21046541,Islington,51.53992922,-0.105269434,Private room,40,5,0,,,1,365,comfortable double room 2 bedflat,Eamonn
7252382,1410497,Hackney,51.53944691,-0.053327863,Private room,40,14,0,,,1,30,Beautiful light room East London,Irrum
6379543,33254375,Hackney,51.53939764,-0.048053199,Private room,40,2,0,,,1,255,House with garden by Victoria Park,Tommaso
7857483,3645962,Hackney,51.53928678,-0.08525885,Private room,40,1,0,,,1,40,Bedroom in fantastic apartment,Joao
1759484,2663363,Islington,51.53872763,-0.100847713,Private room,40,7,0,,,1,6,Large Bedroom in Angel Zone 1 Flat,Al X
7992450,39932852,Camden,51.53804969,-0.137033244,Private room,40,3,0,,,14,12,Two double bedroom with living room,La
5817666,30190723,Hackney,51.53662194,-0.065806122,Private room,40,4,0,,,1,132,Large double room in East London,Jonathan
6827659,32336372,Hackney,51.53640708,-0.08746082,Private room,40,2,0,,,1,46,Shoreditch Style Canal Life,Karina
5045967,3440936,Hackney,51.53621981,-0.069057528,Private room,40,1,0,,,1,318,Room near Broadway Market,Marika
7641701,40098186,Islington,51.53617852,-0.120048498,Private room,40,3,0,,,1,325,Spacious double room Kings Cross,James
8110522,23386499,Islington,51.53574654,-0.117515337,Private room,40,3,0,,,2,3,Double BR Canal in Kings X Balc,Daniel
4510349,23386499,Islington,51.53496893,-0.117769627,Private room,40,2,0,,,2,9,Double BR Canal in King s Cross,Daniel
5753626,13476281,Barking and Dagenham,51.53466453,0.079437153,Private room,40,1,0,,,1,363,Lovely double room for 1 2 people ,Tiziana
4050574,18582406,Brent,51.53414779,-0.194281452,Private room,40,14,0,,,44,0,Double Room D Kilburn Park Zone 2,Elizabeth
2297876,2832830,Tower Hamlets,51.53357829,-0.034069647,Private room,40,1,0,,,1,345,Cosy double East London Zone 2,Vanessa
8062321,10059367,Westminster,51.53353016,-0.165886715,Private room,40,3,0,,,1,12,Double Ensuite room St Johns Wood,Dimitri
7879751,26632774,Tower Hamlets,51.53352024,-0.053463914,Private room,40,1,0,,,1,361,Cousy double room in Zone 2 E2,Karina
7738063,40669948,Westminster,51.53326764,-0.170441218,Private room,40,6,0,,,1,1,Magnifique chambre St John s wood,Nelly
8003637,39932852,Islington,51.53291685,-0.119484594,Private room,40,2,0,,,14,12,2mins far away from Kings cross,La
5556037,9949302,Westminster,51.53247035,-0.170043171,Private room,40,1,0,,,1,155,Single private room in duplex flat,David
7577974,18084703,Tower Hamlets,51.53243075,-0.029332946,Private room,40,1,0,,,2,17,Large double room Victoria Park,Phoebe
7862253,7499643,Hackney,51.53194263,-0.075210154,Private room,40,2,0,,,20,73,Shoreditch Hoxton Room Five,Erica
7322360,38358803,Tower Hamlets,51.53079282,-0.033035772,Private room,40,1,0,,,1,35,Double w roof terrace ensuite,Marialuisa
3664880,18581607,Tower Hamlets,51.53073991,-0.04504195,Private room,40,1,0,,,1,365,Lovely double bedroom ,Colombine
7993818,7499643,Hackney,51.53066873,-0.075334048,Private room,40,1,0,,,20,57,Shoreditch Hoxton in style two,Erica
1883346,12894708,Tower Hamlets,51.53022927,-0.021879805,Private room,40,1,0,,,3,365,Fantastic Double Room near the City,Rod
8124526,16748416,Tower Hamlets,51.52978386,-0.064958021,Private room,40,7,0,,,2,11,Bright double in trendy Hoxton,Lucy
7990987,1690357,Tower Hamlets,51.52961269,-0.044913159,Private room,40,2,0,,,2,2,Extra large room in Central London,Boroka
7324317,3482692,Tower Hamlets,51.52921378,-0.072758291,Private room,40,1,0,,,1,26,Room available in Shoreditch,Chlo Petra
3840150,15684448,Tower Hamlets,51.52913611,-0.017646625,Private room,40,1,0,,,1,362,BEAUTIFUL DOUBLE ROOM IN BOW SEPT ,Shammi
7836885,41192720,Tower Hamlets,51.52901682,-0.050465038,Private room,40,1,0,,,1,1,Double room in Bethnal Green,Richard
7752609,17704857,Hackney,51.52900888,-0.081170421,Private room,40,1,0,,,1,360,Live in the heart of Shoreditch,Raluca
6990988,21971196,Tower Hamlets,51.5287626,-0.047502185,Private room,40,1,0,,,1,64,Good size room great location ,Sophie
7045971,36935669,Camden,51.52875164,-0.133161932,Private room,40,1,0,,,1,40,Room to Sublet July and Early Augus,Alvaro
5374257,23211855,Hillingdon,51.52871866,-0.443542394,Private room,40,1,0,,,4,365,Single En suite,Mann
7117330,31911233,Tower Hamlets,51.52869686,-0.059087718,Private room,40,7,0,,,1,36,bright double room with balcony,Andrea
7032698,33807218,Tower Hamlets,51.5285994,-0.047295508,Private room,40,1,0,,,1,41,Quiet and comfortable,Petra
6733056,34559635,Tower Hamlets,51.52855605,-0.053289006,Private room,40,1,0,,,7,365,Double room just front tube 1min,Vicente
7614304,39932852,Camden,51.52845494,-0.141402055,Private room,40,5,0,,,14,12,Spacious bedroom with balcony,La
7214553,18983106,Tower Hamlets,51.52812627,-0.066041055,Private room,40,2,0,,,2,257,Clean Cosy Room Central London,Alexis
7952984,39932852,Camden,51.52770324,-0.142251599,Private room,40,5,0,,,14,24,Large Twin room near Euston station,La
6821303,30678547,Tower Hamlets,51.52743553,-0.047612754,Private room,40,1,0,,,1,55,Double room in Bethnal Green E2,Tania
8189658,16625753,Tower Hamlets,51.52735323,-0.060481262,Private room,40,2,0,,,1,354,Double room next to Shoreditch,Andrius
6566344,1741921,Tower Hamlets,51.52727091,-0.062618904,Private room,40,1,0,,,1,365,Double room in lovely apartment,Philip
8022784,5449913,Tower Hamlets,51.52716972,-0.064274895,Private room,40,1,0,,,2,319,Dbl Bed Private Room nr Brick Lane,Alicia Jayne
5389605,27938464,Tower Hamlets,51.52715681,-0.063370399,Private room,40,7,0,,,1,181,Double room in Buzzing East London,Kelly
4780658,24651097,Tower Hamlets,51.52669499,-0.066795071,Private room,40,9,0,,,1,365,Nice light room in east London ,Emilie
7220901,25194148,Westminster,51.52641618,-0.173270193,Private room,40,1,0,,,1,32,Cosy double room near Regent s park,Laura
5064996,18582406,Westminster,51.52634085,-0.192277061,Private room,40,4,0,,,44,2,Double Room B in Maida Vale,Elizabeth
4758272,20083497,Tower Hamlets,51.52618687,-0.070751164,Private room,40,1,0,,,1,338,Modern Flat Corner of Brick Lane,Bhavik
8064089,35969152,Islington,51.52553032,-0.102492097,Private room,40,1,0,,,7,349,Lovely large room in Angel 2,Marco
4420967,22948809,Westminster,51.52540359,-0.162634083,Private room,40,7,0,,,1,286,Cosy and elegant room in central LD,Leo
8094375,7499643,Tower Hamlets,51.52516375,-0.068806602,Private room,40,2,0,,,20,71,Brick lane room with view,Erica
4906318,25259572,Tower Hamlets,51.5247052,-0.031848911,Private room,40,1,0,,,1,224,Mile End Room Amazingly Conected ,Carlos
5441712,15417396,Tower Hamlets,51.52452258,-0.046159471,Private room,40,14,0,,,1,165,Double Bedroom Apartment Zone 2,Darren
5012473,21797126,Tower Hamlets,51.52404777,-0.050805997,Private room,40,2,0,,,2,210,Luminous bedroom in a big home,Gloria
3723502,14924955,Westminster,51.52390073,-0.165660978,Private room,40,1,0,,,1,94,Large room close to Regent park,Eric
6042707,31359846,Islington,51.52286703,-0.105514541,Private room,40,1,0,,,1,12,Bright double bed in central London,Guy
7588143,5933692,Westminster,51.52228433,-0.186977223,Private room,40,13,0,,,3,0,Large Double Room Maida Vale,Anastasia
7618908,39958606,Tower Hamlets,51.5222337,-0.059582012,Private room,40,1,0,,,1,10,Bethnal green Great Room,Ivan
6256813,30044266,Tower Hamlets,51.52209566,-0.054534828,Private room,40,1,0,,,7,214,DOUBLE ROOM STEPNEY GREEN,Vincent
8000111,36478522,Westminster,51.52083808,-0.160471126,Private room,40,3,0,,,4,73,Single Room in Zone1 Baker Street,Max
7943540,41889487,Tower Hamlets,51.51930716,-0.053770443,Private room,40,1,0,,,1,0,Huge Bedroom in a house with garden,Samir
6419360,33488875,Kensington and Chelsea,51.51922186,-0.208577095,Private room,40,1,0,,,3,365,Amazing double room Portobello Rd,Alma
6070308,31509640,Tower Hamlets,51.51900988,-0.063585386,Private room,40,1,0,,,1,254,Tranquil London room in Central,Sheeva
7692535,8135934,Tower Hamlets,51.51861871,-0.071707307,Private room,40,5,0,,,1,4,Large bedroom in trendy BrickLane,Maura
6968102,36534887,Tower Hamlets,51.51854533,-0.020636729,Private room,40,1,0,,,2,365,LOVELY 4 BED FLAT READY FOR MOVE IN,Sufyaan
7577269,11710196,Westminster,51.51833625,-0.16525434,Private room,40,6,0,,,1,25,Comfortable Room in Marylebone,Mattho
4442299,11203462,Tower Hamlets,51.51826858,-0.054641509,Private room,40,1,0,,,2,244,Double Bedroom in a sunny 2bed flat,Dora
7018391,36534887,Tower Hamlets,51.5182607,-0.020567163,Private room,40,1,0,,,2,365,LOVELY ROOM AVAILABLE IN BOW,Sufyaan
7097349,24497393,Tower Hamlets,51.51781193,-0.064430786,Private room,40,1,0,,,1,41,House with garden in Brick Lane,Lauren
7945149,12752711,Tower Hamlets,51.51707125,-0.056529445,Private room,40,2,0,,,82,4,Nice room for 2 Whitechapel KER3 ,Emran
7050365,72083,Ealing,51.51694222,-0.294190262,Private room,40,1,0,,,1,284,Double room with swimming pool,Jamal
7563330,26731756,Westminster,51.51681428,-0.187148776,Private room,40,1,0,,,4,11,Best valued room near hydepark,Ting
7356389,36423179,Tower Hamlets,51.51670956,-0.052314268,Private room,40,1,0,,,1,24,Great double room renting,Carmine Domenico
7992269,10113420,Tower Hamlets,51.51642753,-0.063785918,Private room,40,2,0,,,1,355,lovely clean and cozy house flat,Ana
8008261,7086264,Kensington and Chelsea,51.51570005,-0.201144121,Private room,40,1,0,,,1,0,Room in Townhouse Portobello,Laura
8047691,42499239,Tower Hamlets,51.51562054,-0.054390404,Private room,40,1,0,,,1,162,Secure clean East end Studio flat,Gordon
7788888,17603063,Ealing,51.51499161,-0.265071411,Private room,40,2,0,,,2,21,Double w private bathroom Acton,Macu Jamie
6669001,11115837,Tower Hamlets,51.51481029,0.000967815,Private room,40,1,0,,,1,89,Charming spacious Victorian House,Aliyah
8099790,42584263,Tower Hamlets,51.51355538,-0.062224388,Private room,40,1,0,,,5,338, 3 double room for short let aldgat,Primeland
7897442,41638918,Kensington and Chelsea,51.5135508,-0.212103709,Private room,40,1,0,,,1,362,Spacious flat terrific location,Diego
7856463,22501332,Tower Hamlets,51.5135194,-0.032519842,Private room,40,1,0,,,3,335,Sunny double room and private bath,Nadia
7276549,37603426,Ealing,51.51341535,-0.292068767,Private room,40,1,0,,,3,292,Double Room near great Tube links,Alex
7722753,31965084,Tower Hamlets,51.51282337,-0.065190952,Private room,40,2,0,,,1,245,Fantastic single room in Aldgate,Piero
8026181,38670582,Tower Hamlets,51.51280861,-0.063251726,Private room,40,1,0,,,5,2,Nice double room in London,Jacopo
3143458,15959867,Tower Hamlets,51.5126393,-0.042373442,Private room,40,2,0,,,1,348,creative East London warehouse,Montague
6530879,23786832,Tower Hamlets,51.51246401,-0.055506074,Private room,40,4,0,,,9,306,INTERNSHIP JOBSTARTING PERFECT STAY,Angel
5976034,31023605,Tower Hamlets,51.51224248,-0.050568086,Private room,40,1,0,,,1,118,Lovely double bedroom in trendy E1W,Phoebe Siyu
7665623,1790951,Ealing,51.51161607,-0.298675495,Private room,40,7,0,,,12,200,London Ealing Lovely Room,Bert
7934029,25650273,Tower Hamlets,51.51159821,-0.01676694,Private room,40,3,0,,,1,19,Great Double Room with Bathroom,Luisa
7415492,24154828,Tower Hamlets,51.5113684,-0.043021692,Private room,40,1,0,,,1,365,Lovely flat breakfast,Gaukhar
5696259,29532610,Tower Hamlets,51.50924264,-0.034376612,Private room,40,1,0,,,1,363,Huge room with en suite,Taisiya
7992257,13051869,Tower Hamlets,51.50921295,-0.029726497,Private room,40,1,0,,,2,6,Central London 1mn from station,Luc
7856233,28902505,Tower Hamlets,51.50847845,-0.016312665,Private room,40,8,0,,,1,0,DOUBLEROOM LONDON 8DAYS,Xana
7191320,37661904,Tower Hamlets,51.50715769,-0.052826446,Private room,40,1,0,,,1,346,Huge room double bed lovely area,Mariachiara
4992491,7221053,Tower Hamlets,51.50594272,-0.069362233,Private room,40,90,0,,,1,347,Spacious Room near Tower Bridge,NA
8178451,43157898,Hammersmith and Fulham,51.50535654,-0.220431735,Private room,40,1,0,,,1,309,NICE DOUBLE ROOM IN LONDON,Irene
8101541,42780152,Tower Hamlets,51.50455762,-0.056355122,Private room,40,1,0,,,1,365,VERY COMFORTABLE EN SUITE ZONE1,Valeria
8168881,28666701,Tower Hamlets,51.50448082,-0.017439973,Private room,40,1,0,,,1,365,Spacious double bed with ensuite ,Qian
7043244,12446383,Ealing,51.50339112,-0.265299586,Private room,40,1,0,,,2,30,Double bed in nice room in Chiswick,Gareth
6929280,8977222,Tower Hamlets,51.50254068,-0.009638558,Private room,40,1,0,,,1,167,Cozy double room in Canary Wharf,Asim
4182526,21698537,Southwark,51.50224659,-0.065405605,Private room,40,1,0,,,1,296,Cozy double room near London Bridge,Alistair
6407106,33263545,Southwark,51.4986504,-0.032117156,Private room,40,1,0,,,1,85,STUNNING DOUBLE ROOM,Sattor
7683274,17046789,Tower Hamlets,51.49777291,-0.00650977,Private room,40,1,0,,,1,310,Stunning views right on the river,New
4675689,14071649,Southwark,51.49645654,-0.058898508,Private room,40,1,0,,,1,365,Room 15min walk to Tower bridge,Oksana
6523007,7368006,Tower Hamlets,51.49631876,-0.011113945,Private room,40,2,0,,,3,181,Cross Harbour Canary Wharf E14,Cung
4883846,14443313,Southwark,51.49604955,-0.076349152,Private room,40,13,0,,,3,280,Huge Balcony Room nearLondon Bridge,Ann
