id,url,commonName,placeType,bikePointsNo,timeModified,nFilledDocks,nEmptyDocks,nTotalDocks,lat,lon
BikePoints_781,https://api-neon.tfl.gov.uk/Place/BikePoints_781,"Victoria & Albert Museum, South Kensington",BikePoint,300032,2016-10-25T14:50:09.387Z,15,15,30,51.496653,-0.172065
BikePoints_782,https://api-neon.tfl.gov.uk/Place/BikePoints_782,"Halford Road, West Kensington",BikePoint,300210,2016-10-25T15:00:12.38Z,4,20,24,51.483911,-0.197609
BikePoints_783,https://api-neon.tfl.gov.uk/Place/BikePoints_783,"Monier Road, Hackney Wick",BikePoint,300213,2016-10-25T14:10:03.377Z,2,25,27,51.540311,-0.02163
BikePoints_784,https://api-neon.tfl.gov.uk/Place/BikePoints_784,"East Village, Queen Elizabeth Olympic Park",BikePoint,300200,2016-10-25T14:25:06.257Z,14,19,34,51.546326,-0.009935
BikePoints_786,https://api-neon.tfl.gov.uk/Place/BikePoints_786,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",BikePoint,300029,2016-10-25T15:00:12.38Z,25,17,44,51.549369,-0.015717
BikePoints_787,https://api-neon.tfl.gov.uk/Place/BikePoints_787,"Timber Lodge, Queen Elizabeth Olympic Park",BikePoint,300227,2016-10-25T14:50:09.387Z,15,19,35,51.546805,-0.014691
BikePoints_790,https://api-neon.tfl.gov.uk/Place/BikePoints_790,"Stratford Station, Stratford",BikePoint,300234,2016-10-25T14:40:08.437Z,19,7,28,51.541793,-0.00481
BikePoints_792,https://api-neon.tfl.gov.uk/Place/BikePoints_792,"Blackfriars Road, Southwark",BikePoint,300214,2016-10-25T14:35:06.733Z,38,2,41,51.505461,-0.10454
BikePoints_793,https://api-neon.tfl.gov.uk/Place/BikePoints_793,"Cromer Street, Bloomsbury",BikePoint,300205,2016-10-25T13:44:58.347Z,9,19,28,51.528279,-0.119558
BikePoints_794,https://api-neon.tfl.gov.uk/Place/BikePoints_794,"Lansdowne Way Bus Garage, Stockwell",BikePoint,300204,2016-10-25T14:50:09.387Z,21,6,28,51.474567,-0.12458
BikePoints_795,https://api-neon.tfl.gov.uk/Place/BikePoints_795,"Melton Street, Euston",BikePoint,300203,2016-10-25T13:34:56.47Z,2,25,28,51.527566,-0.134849
BikePoints_796,https://api-neon.tfl.gov.uk/Place/BikePoints_796,"Coram Street, Bloomsbury",BikePoint,300201,2016-10-25T14:55:10.127Z,4,24,29,51.524,-0.126409
BikePoints_797,https://api-neon.tfl.gov.uk/Place/BikePoints_797,"Ossulston Street, Somers Town",BikePoint,300211,2016-10-25T15:00:12.38Z,8,21,30,51.5293,-0.128279
BikePoints_798,https://api-neon.tfl.gov.uk/Place/BikePoints_798,"Birkenhead Street, King's Cross",BikePoint,300212,2016-10-25T14:40:08.437Z,1,25,26,51.530199,-0.122299
BikePoints_799,https://api-neon.tfl.gov.uk/Place/BikePoints_799,"Kings Gate House, Westminster",BikePoint,300202,2016-10-25T14:45:08.457Z,21,2,24,51.497698,-0.137598
BikePoints_800,https://api-neon.tfl.gov.uk/Place/BikePoints_800,"Sopwith Way, Battersea Park",BikePoint,300248,2016-10-25T14:20:04.423Z,8,21,30,51.481121,-0.149035
BikePoints_801,https://api-neon.tfl.gov.uk/Place/BikePoints_801,"Lavington Street, Bankside",BikePoint,300208,2016-10-25T15:00:12.38Z,25,4,29,51.505224,-0.098031
BikePoints_802,https://api-neon.tfl.gov.uk/Place/BikePoints_802,"Albert Square, Stockwell",BikePoint,300209,2016-10-25T15:00:12.38Z,8,24,32,51.47659,-0.118256
BikePoints_803,https://api-neon.tfl.gov.uk/Place/BikePoints_803,"Southwark Street, Bankside",BikePoint,300238,2016-10-25T14:50:09.387Z,10,13,23,51.505409,-0.098341
BikePoints_804,https://api-neon.tfl.gov.uk/Place/BikePoints_804,"Good's Way, King's Cross",BikePoint,300243,2016-10-25T15:00:12.38Z,19,7,27,51.534667,-0.125078
BikePoints_805,https://api-neon.tfl.gov.uk/Place/BikePoints_805,"Bevington Road, North Kensington",BikePoint,300244,2016-10-25T15:00:12.38Z,16,11,27,51.520069,-0.206338
BikePoints_806,https://api-neon.tfl.gov.uk/Place/BikePoints_806,"Handyside Street, King's Cross",BikePoint,300241,2016-10-25T14:50:09.387Z,22,4,27,51.53724,-0.124807
BikePoints_807,https://api-neon.tfl.gov.uk/Place/BikePoints_807,"Bevington Road West, North Kensington",BikePoint,300236,2016-10-25T14:55:10.127Z,3,21,24,51.5212,-0.208888
BikePoints_808,https://api-neon.tfl.gov.uk/Place/BikePoints_808,"Stockwell Roundabout, Stockwell",BikePoint,300207,2016-10-25T14:10:03.377Z,24,8,33,51.473486,-0.122555
BikePoints_809,https://api-neon.tfl.gov.uk/Place/BikePoints_809,"Lincoln's Inn Fields, Holborn",BikePoint,300240,2016-10-25T15:00:12.38Z,28,0,28,51.516277,-0.118272
BikePoints_810,https://api-neon.tfl.gov.uk/Place/BikePoints_810,"Tate Modern, Bankside",BikePoint,300237,2016-10-25T15:00:12.38Z,30,0,30,51.506725,-0.098807
BikePoints_811,https://api-neon.tfl.gov.uk/Place/BikePoints_811,"Westferry Circus, Canary Wharf",BikePoint,300228,2016-10-25T13:24:55.927Z,16,18,36,51.505703,-0.027772
BikePoints_812,https://api-neon.tfl.gov.uk/Place/BikePoints_812,"Here East North, Queen Elizabeth Olympic Park",BikePoint,300217,2016-10-25T14:45:08.457Z,16,12,28,51.548731,-0.022606
BikePoints_813,https://api-neon.tfl.gov.uk/Place/BikePoints_813,"New Spring Gardens Walk, Vauxhall",BikePoint,300224,2016-10-25T14:30:06.073Z,16,21,37,51.487807,-0.122759
BikePoints_814,https://api-neon.tfl.gov.uk/Place/BikePoints_814,"Clapham Road, Lingham Street, Stockwell",BikePoint,300245,2016-10-25T15:00:12.38Z,11,18,30,51.471433,-0.12367
BikePoints_815,https://api-neon.tfl.gov.uk/Place/BikePoints_815,"Lambeth Palace Road, Waterloo",BikePoint,300231,2016-10-25T14:40:08.437Z,18,16,35,51.500089,-0.116628
BikePoints_817,https://api-neon.tfl.gov.uk/Place/BikePoints_817,"Riverlight South, Nine Elms",BikePoint,300232,2016-10-25T14:45:08.457Z,19,7,26,51.481335,-0.138212
BikePoints_818,https://api-neon.tfl.gov.uk/Place/BikePoints_818,"One Tower Bridge, Bermondsey",BikePoint,300249,2016-10-25T15:00:12.38Z,12,0,13,51.503127,-0.078655
BikePoints_819,https://api-neon.tfl.gov.uk/Place/BikePoints_819,"Belvedere Road 2, South Bank",BikePoint,300246,2016-10-25T14:35:06.733Z,1,37,38,51.50621,-0.114842
BikePoints_36,https://api-neon.tfl.gov.uk/Place/BikePoints_36,"De Vere Gardens, Kensington",BikePoint,003446,2016-10-25T14:15:04.707Z,16,12,28,51.501737,-0.18498
BikePoints_785,https://api-neon.tfl.gov.uk/Place/BikePoints_785,"Aquatic Centre, Queen Elizabeth Olympic Park",BikePoint,300233,2016-10-25T15:00:12.38Z,44,16,64,51.54094,-0.01051
BikePoints_789,https://api-neon.tfl.gov.uk/Place/BikePoints_789,"Podium, Queen Elizabeth Olympic Park",BikePoint,300021,2016-10-25T14:50:09.387Z,7,8,16,51.538718,-0.011889
BikePoints_788,https://api-neon.tfl.gov.uk/Place/BikePoints_788,"Copper Box Arena, Queen Elizabeth Olympic Park",BikePoint,300226,2016-10-25T14:20:04.423Z,21,12,33,51.544836,-0.019524
BikePoints_82,https://api-neon.tfl.gov.uk/Place/BikePoints_82,"Chancery Lane, Holborn",BikePoint,003453,2016-10-25T14:40:08.437Z,14,1,15,51.514274,-0.111257
BikePoints_232,https://api-neon.tfl.gov.uk/Place/BikePoints_232,"Carey Street, Holborn",BikePoint,001139,2016-10-25T14:40:08.437Z,15,0,16,51.51501,-0.112753
